DateTime,Primary Type,Description,Location,Arrest,Domestic,Area,District,War,Lat,Long
7:00 PM,17,150,70,0,0,43,11,21,41.8325,-87.6834
8:00 PM,14,178,74,0,0,39,11,19,41.8299,-87.6627
9:00 PM,15,211,72,0,0,34,13,27,41.8684,-87.6853
10:00 PM,14,145,65,0,0,39,10,20,41.8317,-87.6564
11:00 PM,16,132,66,0,0,40,9,18,41.8298,-87.6634
11-May,14,160,68,0,0,39,11,21,41.8377,-87.6696
12:00 AM,14,165,76,0,0,41,10,21,41.8182,-87.6624
1:00 AM,10,187,53,0,0,35,12,22,41.845,-87.671
2:00 AM,14,160,84,0,0,33,13,24,41.8473,-87.6598
3:00 AM,10,141,56,0,0,38,13,26,41.8479,-87.7004
4:00 AM,11,131,85,0,0,37,12,17,41.8441,-87.6829
5:00 AM,16,165,85,0,0,49,9,18,41.8231,-87.6698
6:00 AM,15,156,70,0,0,43,9,17,41.8274,-87.6927
7:00 AM,12,142,80,0,0,44,10,19,41.8163,-87.6591
8:00 AM,9,132,75,0,0,39,12,22,41.8493,-87.6609
9:00 AM,15,162,76,0,0,38,11,22,41.8356,-87.6673
10:00 AM,18,160,62,0,0,38,9,20,41.8308,-87.6724
11:00 AM,15,155,67,0,0,39,11,20,41.8278,-87.6672
12:00 PM,12,173,67,0,0,31,12,27,41.8625,-87.6712
1:00 PM,12,176,54,0,0,37,11,21,41.8426,-87.6682
2:00 PM,13,160,66,0,0,42,10,19,41.8353,-87.6717
3:00 PM,13,179,71,0,0,40,11,21,41.8253,-87.6648
4:00 PM,14,138,64,0,0,35,12,23,41.8431,-87.668
5:00 PM,12,145,73,0,0,42,9,21,41.8231,-87.6611
6:00 PM,14,180,62,0,0,34,11,22,41.8538,-87.6772
7:00 PM,13,153,70,0,0,40,12,22,41.8485,-87.6752
8:00 PM,13,167,72,0,0,40,11,21,41.8473,-87.676
9:00 PM,16,146,65,0,0,37,12,24,41.8447,-87.6741
10:00 PM,15,147,69,0,0,39,11,18,41.8283,-87.6637
11:00 PM,14,184,65,0,0,36,11,23,41.8447,-87.6729
12-May,13,155,68,0,0,37,11,23,41.84,-87.6734
12:00 AM,13,151,82,0,0,33,13,24,41.8355,-87.6803
1:00 AM,19,163,71,0,0,41,10,22,41.8181,-87.6601
2:00 AM,18,206,67,0,0,38,10,21,41.8309,-87.646
3:00 AM,11,101,67,0,0,41,9,18,41.8078,-87.6386
4:00 AM,11,98,55,0,0,39,9,20,41.8137,-87.6374
5:00 AM,12,98,77,0,0,29,14,23,41.8569,-87.6742
6:00 AM,15,168,72,0,0,37,13,25,41.8449,-87.6842
7:00 AM,6,131,80,0,0,40,11,21,41.8105,-87.6627
8:00 AM,9,179,56,0,0,32,12,24,41.8321,-87.6656
9:00 AM,15,171,74,0,0,42,13,25,41.8462,-87.6868
10:00 AM,14,149,70,0,0,34,11,26,41.8557,-87.685
11:00 AM,11,143,63,0,0,38,9,22,41.8344,-87.6588
12:00 PM,10,152,68,0,0,42,9,22,41.8196,-87.6561
1:00 PM,12,169,64,0,0,46,9,18,41.799,-87.6583
2:00 PM,13,140,65,0,0,33,13,27,41.8595,-87.6853
3:00 PM,13,152,60,0,0,44,11,21,41.8187,-87.6666
4:00 PM,13,161,74,0,0,38,11,26,41.8467,-87.6926
5:00 PM,12,174,56,0,0,35,12,25,41.8512,-87.6677
6:00 PM,13,172,71,0,0,36,12,24,41.8529,-87.6877
7:00 PM,12,139,62,0,0,39,10,20,41.8314,-87.6713
8:00 PM,13,143,67,0,0,31,13,25,41.872,-87.6674
9:00 PM,15,134,81,0,0,42,10,20,41.8267,-87.682
10:00 PM,13,155,60,0,0,34,12,21,41.855,-87.6773
11:00 PM,15,165,77,0,0,32,14,24,41.8747,-87.6907
13-May,14,154,70,0,0,35,12,24,41.8469,-87.6716
12:00 AM,12,152,67,0,0,31,14,26,41.8839,-87.6848
1:00 AM,16,174,67,0,0,32,13,24,41.8728,-87.6745
2:00 AM,17,147,68,0,0,30,11,24,41.8626,-87.6635
3:00 AM,9,138,80,0,0,35,13,24,41.8557,-87.6617
4:00 AM,11,183,83,0,0,39,9,13,41.8286,-87.6469
5:00 AM,9,110,65,0,0,41,13,23,41.8385,-87.6827
6:00 AM,14,86,70,0,0,32,12,17,41.8667,-87.6996
7:00 AM,15,151,72,0,0,33,13,27,41.8566,-87.6779
8:00 AM,15,151,70,0,0,33,10,24,41.843,-87.668
9:00 AM,13,148,80,0,0,33,12,26,41.851,-87.6628
10:00 AM,12,166,68,0,0,34,12,23,41.8498,-87.6673
11:00 AM,15,165,76,0,0,37,11,24,41.8296,-87.6727
12:00 PM,14,174,70,0,0,37,10,22,41.8297,-87.6629
1:00 PM,12,170,68,0,0,32,11,25,41.8583,-87.6803
2:00 PM,13,132,65,0,0,30,12,26,41.863,-87.6772
3:00 PM,13,155,70,0,0,34,12,26,41.8577,-87.6805
4:00 PM,14,158,64,0,0,36,12,23,41.8413,-87.6685
5:00 PM,13,143,70,0,0,35,11,25,41.8471,-87.6651
6:00 PM,16,159,69,0,0,42,10,22,41.8178,-87.6627
7:00 PM,14,156,76,0,0,35,12,25,41.8637,-87.6882
8:00 PM,12,150,65,0,0,35,12,28,41.8477,-87.6748
9:00 PM,17,149,70,0,0,37,12,21,41.8287,-87.6664
10:00 PM,12,157,73,0,0,41,12,23,41.8319,-87.6682
11:00 PM,14,147,73,0,0,39,12,25,41.8306,-87.6708
14-May,14,151,69,0,0,38,11,23,41.8388,-87.6726
12:00 AM,13,166,74,0,0,37,11,24,41.8467,-87.6797
1:00 AM,15,143,66,0,0,32,12,24,41.8491,-87.6794
2:00 AM,13,186,70,0,0,36,11,23,41.833,-87.6795
3:00 AM,14,134,75,0,0,37,12,23,41.8292,-87.6689
4:00 AM,13,121,77,0,0,31,12,23,41.8625,-87.6639
5:00 AM,10,79,83,0,0,46,13,24,41.8133,-87.6679
6:00 AM,15,129,90,0,1,38,12,23,41.8668,-87.6912
7:00 AM,12,166,84,0,0,49,12,24,41.8017,-87.6849
8:00 AM,10,124,82,0,0,35,12,24,41.8554,-87.6878
9:00 AM,10,145,75,0,0,44,9,18,41.7983,-87.6422
10:00 AM,14,159,79,0,0,45,10,18,41.8082,-87.6521
11:00 AM,14,150,65,0,0,36,11,24,41.8501,-87.681
12:00 PM,13,142,73,0,0,38,10,23,41.8331,-87.669
1:00 PM,14,146,72,0,0,35,10,24,41.841,-87.6542
2:00 PM,12,154,55,0,0,42,10,19,41.8177,-87.6714
3:00 PM,15,144,66,0,0,38,10,19,41.8394,-87.6805
4:00 PM,10,129,62,0,0,36,12,29,41.8642,-87.6807
5:00 PM,14,174,74,0,0,35,13,27,41.8424,-87.6731
6:00 PM,12,132,72,0,0,34,12,26,41.8549,-87.6797
7:00 PM,13,132,64,0,0,34,12,23,41.8592,-87.6715
8:00 PM,18,184,68,0,0,39,10,22,41.8392,-87.668
9:00 PM,14,147,63,0,0,38,13,27,41.8578,-87.678
10:00 PM,15,166,68,0,0,38,11,23,41.8318,-87.6776
11:00 PM,14,170,63,0,0,40,11,20,41.8327,-87.6718
15-May,14,151,69,0,0,38,11,22,41.8358,-87.6721
12:00 AM,14,175,70,0,0,42,10,20,41.8033,-87.6459
1:00 AM,14,131,64,0,0,37,11,23,41.8416,-87.6665
2:00 AM,14,158,67,0,0,30,13,25,41.8642,-87.6745
3:00 AM,11,132,78,0,0,43,12,20,41.8336,-87.6847
4:00 AM,14,127,71,0,0,32,11,24,41.85,-87.6662
5:00 AM,11,140,70,0,0,38,14,28,41.8572,-87.7075
6:00 AM,10,153,60,0,0,47,10,15,41.7909,-87.6539
7:00 AM,16,161,84,0,0,34,10,22,41.8524,-87.6693
8:00 AM,14,150,88,0,0,42,10,23,41.8244,-87.681
9:00 AM,12,138,69,0,0,31,13,26,41.866,-87.685
10:00 AM,15,154,81,0,0,41,11,20,41.8246,-87.6684
11:00 AM,15,155,63,0,0,37,12,24,41.8477,-87.6895
12:00 PM,11,134,66,0,0,34,11,23,41.8429,-87.6662
1:00 PM,13,140,72,0,0,41,11,24,41.8314,-87.6649
2:00 PM,15,176,71,0,0,40,12,21,41.832,-87.6789
3:00 PM,13,140,64,0,0,36,13,24,41.847,-87.6781
4:00 PM,15,172,57,0,0,41,8,19,41.8261,-87.6637
5:00 PM,15,154,71,0,0,39,9,20,41.8301,-87.6565
6:00 PM,13,164,71,0,0,41,11,19,41.8302,-87.6641
7:00 PM,13,155,58,0,0,33,14,24,41.8562,-87.6887
8:00 PM,14,147,68,0,0,37,11,22,41.8339,-87.6741
9:00 PM,14,149,72,0,0,37,10,21,41.837,-87.6703
10:00 PM,18,160,70,0,0,39,13,24,41.831,-87.6837
11:00 PM,13,127,72,0,0,39,11,22,41.8231,-87.6749
16-May,13,163,70,0,0,37,11,23,41.8388,-87.6667
12:00 AM,14,166,79,0,0,43,10,22,41.8027,-87.6676
1:00 AM,15,109,83,0,0,39,11,23,41.8317,-87.6702
2:00 AM,13,194,58,0,0,35,12,24,41.8496,-87.6867
3:00 AM,12,178,74,0,0,38,11,23,41.836,-87.6758
4:00 AM,13,149,66,0,0,47,10,19,41.7998,-87.6653
5:00 AM,12,178,95,0,0,37,10,16,41.8469,-87.6924
6:00 AM,10,182,87,0,0,43,8,15,41.8458,-87.6542
7:00 AM,13,155,68,0,0,39,10,19,41.8256,-87.6625
8:00 AM,15,143,79,0,0,38,12,23,41.8345,-87.6659
9:00 AM,15,187,61,0,0,48,10,21,41.7958,-87.6541
10:00 AM,13,183,76,0,0,35,10,23,41.8371,-87.6485
11:00 AM,16,145,66,0,0,42,11,22,41.8296,-87.6766
12:00 PM,10,154,76,0,0,35,10,20,41.8488,-87.6635
1:00 PM,14,181,77,0,0,38,10,22,41.8389,-87.6648
2:00 PM,13,150,67,0,0,34,11,19,41.8431,-87.6673
3:00 PM,12,165,71,0,0,39,12,22,41.8341,-87.6617
4:00 PM,14,162,79,0,0,33,11,25,41.8477,-87.6596
5:00 PM,15,166,73,0,0,32,11,25,41.8486,-87.6723
6:00 PM,13,154,64,0,0,37,11,24,41.8424,-87.6677
7:00 PM,13,159,61,0,0,31,11,25,41.8627,-87.6743
8:00 PM,13,179,64,0,0,41,13,26,41.8515,-87.6702
9:00 PM,15,148,62,0,0,33,12,23,41.8622,-87.6703
10:00 PM,14,185,70,0,0,32,13,27,41.8645,-87.6849
11:00 PM,14,156,65,0,0,44,8,21,41.7965,-87.6488
17-May,14,155,68,0,0,39,11,22,41.8397,-87.6713
12:00 AM,15,166,72,0,0,48,9,17,41.8124,-87.658
1:00 AM,17,166,76,0,0,42,14,26,41.8538,-87.6808
2:00 AM,12,146,76,0,0,39,11,22,41.8326,-87.6638
3:00 AM,11,133,58,0,0,45,10,17,41.8253,-87.6928
4:00 AM,15,121,72,0,0,38,12,17,41.8309,-87.653
5:00 AM,15,116,78,0,0,37,11,19,41.8406,-87.6839
6:00 AM,15,132,63,0,0,37,11,21,41.857,-87.6953
7:00 AM,11,109,55,0,0,50,11,19,41.8101,-87.6665
8:00 AM,16,158,61,0,0,34,11,25,41.8596,-87.6683
9:00 AM,16,132,76,0,0,36,9,24,41.8494,-87.6767
10:00 AM,12,149,65,0,0,38,12,22,41.8352,-87.6763
11:00 AM,14,160,65,0,0,38,11,24,41.86,-87.6789
12:00 PM,12,171,68,0,0,34,11,23,41.8501,-87.6643
1:00 PM,11,157,64,0,0,31,11,29,41.8608,-87.6595
2:00 PM,12,170,71,0,0,41,10,20,41.8389,-87.6665
3:00 PM,16,175,70,0,0,41,9,21,41.8258,-87.663
4:00 PM,16,160,65,0,0,44,10,19,41.821,-87.6658
5:00 PM,12,139,67,0,0,45,8,19,41.8112,-87.6582
6:00 PM,15,155,70,0,0,40,10,23,41.842,-87.668
7:00 PM,15,161,63,0,0,31,12,27,41.8637,-87.6828
8:00 PM,14,144,72,0,0,36,12,23,41.8502,-87.6806
9:00 PM,18,159,62,0,0,41,12,19,41.8413,-87.6983
10:00 PM,15,156,67,0,0,41,10,19,41.8246,-87.672
11:00 PM,15,175,74,0,0,37,13,24,41.8388,-87.6703
18-May,13,156,67,0,0,37,11,23,41.8423,-87.6732
12:00 AM,13,132,72,0,0,33,12,24,41.8569,-87.6789
1:00 AM,16,174,73,0,0,38,10,21,41.8469,-87.6632
2:00 AM,9,162,81,0,0,33,15,29,41.8673,-87.6953
3:00 AM,18,144,66,0,0,45,9,17,41.7964,-87.6444
4:00 AM,10,155,74,0,0,36,12,24,41.8347,-87.6581
5:00 AM,10,156,75,0,0,53,8,21,41.7871,-87.6612
6:00 AM,12,188,76,0,0,34,9,24,41.8432,-87.6734
7:00 AM,12,171,75,0,0,43,9,21,41.8259,-87.6771
8:00 AM,11,115,57,0,0,36,10,24,41.8431,-87.6706
9:00 AM,13,154,75,0,0,37,12,21,41.8464,-87.686
10:00 AM,12,131,72,0,0,39,12,25,41.8452,-87.6815
11:00 AM,12,169,66,0,0,42,9,19,41.8208,-87.6573
12:00 PM,15,147,65,0,0,36,11,25,41.8503,-87.6783
1:00 PM,14,139,65,0,0,38,10,20,41.8369,-87.669
2:00 PM,14,157,60,0,0,38,10,23,41.8355,-87.6686
3:00 PM,13,177,60,0,0,31,10,24,41.8602,-87.6643
4:00 PM,14,150,65,0,0,34,12,24,41.8464,-87.6698
5:00 PM,12,151,71,0,0,40,11,25,41.8364,-87.668
6:00 PM,13,163,68,0,0,34,12,25,41.8612,-87.6784
7:00 PM,16,165,70,0,0,34,11,22,41.8506,-87.6758
8:00 PM,12,176,55,0,0,45,10,21,41.8149,-87.6708
9:00 PM,13,139,60,0,0,41,10,17,41.8156,-87.6608
10:00 PM,12,177,81,0,0,32,14,24,41.8727,-87.7146
11:00 PM,15,143,66,0,0,43,10,19,41.8322,-87.672
19-May,14,150,67,0,0,38,11,22,41.8386,-87.6709
12:00 AM,12,155,83,0,0,41,10,22,41.8325,-87.6693
1:00 AM,12,188,67,0,0,46,13,26,41.8608,-87.698
2:00 AM,17,177,71,0,0,34,11,24,41.8517,-87.6561
3:00 AM,10,174,76,0,0,26,12,23,41.8789,-87.6552
4:00 AM,4,159,59,0,0,26,13,30,41.8531,-87.6457
5:00 AM,2,103,86,0,0,23,16,25,41.8893,-87.6869
6:00 AM,10,128,83,0,0,36,11,19,41.873,-87.6775
7:00 AM,13,149,79,0,0,42,11,21,41.8394,-87.6734
8:00 AM,16,131,70,0,0,41,11,21,41.8291,-87.6589
9:00 AM,12,135,70,0,0,33,12,26,41.8674,-87.6611
10:00 AM,16,154,66,0,0,50,8,17,41.7972,-87.6592
11:00 AM,16,162,60,0,0,36,10,20,41.836,-87.6708
12:00 PM,12,162,68,0,0,36,10,22,41.8319,-87.6579
1:00 PM,14,165,66,0,0,43,10,19,41.8099,-87.6649
2:00 PM,11,160,61,0,0,39,9,21,41.8328,-87.6531
3:00 PM,14,140,64,0,0,37,12,22,41.8565,-87.6917
4:00 PM,16,147,65,0,0,39,10,21,41.8382,-87.6686
5:00 PM,16,149,60,0,0,34,12,25,41.8583,-87.6989
6:00 PM,13,163,69,0,0,45,11,22,41.8179,-87.6728
7:00 PM,13,136,61,0,0,35,11,23,41.8443,-87.6733
8:00 PM,17,150,63,0,0,43,11,20,41.8287,-87.6771
9:00 PM,15,168,73,0,0,38,11,23,41.8318,-87.6767
10:00 PM,13,129,60,0,0,33,10,20,41.8421,-87.6666
11:00 PM,14,130,73,0,0,33,12,24,41.8511,-87.6833
20-May,14,158,68,0,0,37,11,22,41.8409,-87.6708
12:00 AM,11,150,72,0,0,36,13,25,41.8453,-87.6886
1:00 AM,14,153,72,0,0,38,11,21,41.8297,-87.663
2:00 AM,14,163,81,0,0,38,11,22,41.8258,-87.6702
3:00 AM,11,117,73,0,0,26,12,24,41.8902,-87.6873
4:00 AM,18,109,53,0,0,33,8,16,41.8561,-87.6437
5:00 AM,12,229,63,0,0,49,9,16,41.8082,-87.6404
6:00 AM,14,134,85,0,0,39,8,14,41.8258,-87.6534
7:00 AM,10,154,75,0,0,38,11,18,41.8489,-87.6798
8:00 AM,15,154,65,0,0,34,12,23,41.8505,-87.6645
9:00 AM,14,159,64,0,0,36,11,23,41.8318,-87.66
10:00 AM,11,168,72,0,0,40,9,22,41.8199,-87.6654
11:00 AM,17,201,75,0,0,32,12,22,41.8512,-87.6793
12:00 PM,14,156,74,0,0,40,10,23,41.823,-87.6665
1:00 PM,14,172,63,0,0,34,11,25,41.8549,-87.6628
2:00 PM,13,162,68,0,0,36,11,24,41.8482,-87.6852
3:00 PM,13,153,70,0,0,39,10,21,41.8311,-87.6652
4:00 PM,14,146,62,0,0,38,9,22,41.8415,-87.6667
5:00 PM,14,145,69,0,0,33,12,23,41.8594,-87.6788
6:00 PM,12,164,65,0,0,40,10,21,41.8298,-87.6562
7:00 PM,15,154,77,0,0,40,11,20,41.8261,-87.6704
8:00 PM,13,156,66,0,0,35,12,23,41.8504,-87.682
9:00 PM,13,146,57,0,0,37,13,25,41.8527,-87.683
10:00 PM,16,159,69,0,0,40,12,23,41.8566,-87.6756
11:00 PM,13,171,69,0,0,39,11,24,41.823,-87.6741
21-May,13,151,69,0,0,37,11,23,41.8403,-87.671
12:00 AM,16,156,69,0,0,39,11,21,41.8336,-87.6662
1:00 AM,12,116,69,0,0,42,11,23,41.8244,-87.6649
2:00 AM,11,156,60,0,0,30,13,27,41.8697,-87.6836
3:00 AM,15,167,67,0,0,34,13,23,41.8444,-87.6769
4:00 AM,12,132,76,0,0,37,11,20,41.8257,-87.6789
5:00 AM,14,147,78,0,0,39,10,21,41.8191,-87.6817
6:00 AM,19,190,77,0,0,39,9,17,41.8335,-87.6676
7:00 AM,14,127,93,0,0,36,11,19,41.8517,-87.6634
8:00 AM,14,196,81,0,0,39,9,16,41.8166,-87.6653
9:00 AM,13,155,82,0,0,46,9,18,41.8284,-87.6754
10:00 AM,12,159,65,0,0,41,11,20,41.8377,-87.6633
11:00 AM,13,148,72,0,0,35,12,26,41.8407,-87.678
12:00 PM,11,166,66,0,0,37,11,24,41.8436,-87.6773
1:00 PM,10,159,80,0,0,38,10,21,41.8421,-87.6488
2:00 PM,11,146,68,0,0,36,12,28,41.8541,-87.6751
3:00 PM,11,140,65,0,0,37,12,25,41.8454,-87.6654
4:00 PM,11,154,69,0,0,35,10,21,41.849,-87.6694
5:00 PM,13,163,71,0,0,36,12,27,41.8529,-87.6772
6:00 PM,16,157,70,0,0,38,11,21,41.8252,-87.669
7:00 PM,13,157,57,0,0,34,11,22,41.8381,-87.6713
8:00 PM,14,139,68,0,0,43,11,24,41.8261,-87.675
9:00 PM,15,158,62,0,0,37,12,24,41.8417,-87.6687
10:00 PM,14,143,72,0,0,35,12,23,41.857,-87.6729
11:00 PM,15,140,64,0,0,38,11,22,41.8434,-87.6739
22-May,14,152,66,0,0,37,11,23,41.8439,-87.6759
12:00 AM,12,137,62,0,0,39,12,23,41.8504,-87.6924
1:00 AM,14,181,70,0,0,35,14,24,41.8455,-87.6741
2:00 AM,13,158,56,0,0,35,12,25,41.8402,-87.6774
3:00 AM,14,115,65,0,0,33,13,28,41.8645,-87.6959
4:00 AM,15,124,64,0,0,37,13,24,41.8451,-87.6958
5:00 AM,15,166,87,0,0,40,11,20,41.8251,-87.6672
6:00 AM,11,103,71,0,0,37,13,24,41.8595,-87.6916
7:00 AM,16,197,65,0,0,33,13,24,41.8582,-87.7029
8:00 AM,11,141,79,0,0,46,9,16,41.7965,-87.6653
9:00 AM,13,164,61,0,0,45,8,16,41.8277,-87.6609
10:00 AM,13,154,70,0,0,42,10,20,41.8226,-87.678
11:00 AM,14,143,70,0,0,31,13,24,41.8666,-87.6761
12:00 PM,15,146,67,0,0,39,11,24,41.8466,-87.677
1:00 PM,13,190,61,0,0,33,12,24,41.8671,-87.6635
2:00 PM,12,139,69,0,0,37,11,21,41.8472,-87.6818
3:00 PM,9,147,56,0,0,34,12,23,41.859,-87.6735
4:00 PM,13,151,80,0,0,40,12,24,41.8402,-87.6765
5:00 PM,15,165,60,0,0,34,10,18,41.8458,-87.6651
6:00 PM,11,135,58,0,0,37,9,24,41.8362,-87.6587
7:00 PM,14,129,59,0,0,40,11,22,41.8206,-87.6663
8:00 PM,16,179,69,0,0,38,11,23,41.8382,-87.6695
9:00 PM,16,146,67,0,0,36,12,23,41.8543,-87.6874
10:00 PM,16,164,70,0,0,37,11,22,41.8431,-87.6768
11:00 PM,14,156,72,0,0,37,10,24,41.8381,-87.6651
23-May,14,155,67,0,0,38,11,22,41.8386,-87.6686
12:00 AM,15,126,66,0,0,32,12,25,41.8603,-87.6782
1:00 AM,17,153,69,0,0,38,11,25,41.853,-87.6633
2:00 AM,15,160,55,0,0,37,13,24,41.8696,-87.6704
3:00 AM,13,157,69,0,0,25,16,33,41.9134,-87.7173
4:00 AM,5,48,69,0,0,56,6,9,41.7955,-87.6328
5:00 AM,14,116,69,0,0,39,10,19,41.8286,-87.6587
6:00 AM,10,133,69,0,0,39,13,24,41.8486,-87.6833
7:00 AM,12,110,75,0,0,43,10,23,41.8357,-87.662
8:00 AM,13,147,71,0,0,40,10,21,41.8388,-87.6655
9:00 AM,14,163,71,0,0,33,10,21,41.8416,-87.6789
10:00 AM,18,186,74,0,0,40,12,23,41.8409,-87.6817
11:00 AM,14,162,72,0,0,37,11,21,41.8431,-87.6709
12:00 PM,14,190,79,0,0,39,10,18,41.8287,-87.672
1:00 PM,13,178,57,0,0,37,9,21,41.8152,-87.6396
2:00 PM,11,143,68,0,0,39,12,25,41.8428,-87.6759
3:00 PM,12,161,59,0,0,34,10,24,41.8354,-87.6515
4:00 PM,15,146,64,0,0,37,12,26,41.846,-87.677
5:00 PM,13,157,67,0,0,40,11,19,41.8232,-87.6636
6:00 PM,12,150,69,0,0,36,11,24,41.8505,-87.6777
7:00 PM,11,152,71,0,0,40,10,20,41.839,-87.6634
8:00 PM,13,169,67,0,0,35,10,22,41.8408,-87.6667
9:00 PM,14,154,64,0,0,42,12,22,41.8131,-87.6647
10:00 PM,15,148,54,0,0,38,11,23,41.8455,-87.6671
11:00 PM,17,145,67,0,0,44,9,18,41.8215,-87.6649
24-May,14,152,68,0,0,37,11,23,41.8455,-87.6715
12:00 AM,13,118,73,0,0,44,12,23,41.8258,-87.6766
1:00 AM,11,158,72,0,0,36,10,23,41.8369,-87.6526
2:00 AM,13,139,68,0,0,31,12,23,41.8479,-87.6659
3:00 AM,12,125,79,0,0,26,13,27,41.8747,-87.7039
4:00 AM,14,112,67,0,0,34,11,20,41.8599,-87.6813
5:00 AM,15,145,63,0,0,44,11,18,41.8024,-87.6802
6:00 AM,14,131,77,0,0,41,7,15,41.8257,-87.6644
7:00 AM,11,162,68,0,0,29,13,32,41.872,-87.6768
8:00 AM,11,175,72,0,0,32,10,20,41.853,-87.6535
9:00 AM,11,164,70,0,0,40,12,22,41.8305,-87.6575
10:00 AM,17,139,70,0,0,32,11,25,41.8487,-87.6618
11:00 AM,13,147,55,0,0,40,13,22,41.844,-87.6833
12:00 PM,14,152,69,0,0,41,11,24,41.8438,-87.6752
1:00 PM,15,154,78,0,0,36,12,25,41.8612,-87.6794
2:00 PM,14,167,63,0,0,35,12,26,41.8532,-87.6677
3:00 PM,12,158,67,0,0,38,11,23,41.843,-87.6654
4:00 PM,13,150,68,0,0,40,12,23,41.8359,-87.6673
5:00 PM,15,164,59,0,0,40,9,23,41.8452,-87.6697
6:00 PM,16,149,72,0,0,35,10,23,41.847,-87.6665
7:00 PM,14,168,66,0,0,30,12,27,41.8692,-87.6904
8:00 PM,14,158,65,0,0,34,11,23,41.8518,-87.6842
9:00 PM,14,164,62,0,0,38,11,23,41.8358,-87.6639
10:00 PM,17,125,62,0,0,41,11,22,41.8222,-87.6719
11:00 PM,14,139,64,0,0,37,12,23,41.8517,-87.6807
25-May,14,147,69,0,0,39,10,22,41.8309,-87.6687
12:00 AM,15,145,69,0,0,40,12,19,41.8265,-87.6712
1:00 AM,16,141,68,0,0,35,11,23,41.8427,-87.6631
2:00 AM,13,156,73,0,0,33,10,26,41.8543,-87.6552
3:00 AM,14,118,71,0,0,47,10,21,41.8108,-87.676
4:00 AM,19,142,74,0,0,40,10,23,41.8408,-87.6721
5:00 AM,13,163,93,0,0,45,12,22,41.8042,-87.6574
6:00 AM,13,224,73,0,0,33,12,23,41.8405,-87.6489
7:00 AM,14,153,51,0,0,30,12,25,41.8718,-87.6652
8:00 AM,13,165,57,0,0,47,9,20,41.8136,-87.6727
9:00 AM,15,151,87,0,0,46,9,20,41.7915,-87.6607
10:00 AM,16,136,70,0,0,38,11,20,41.844,-87.6644
11:00 AM,15,149,64,0,0,39,10,23,41.8282,-87.679
12:00 PM,9,152,74,0,0,38,11,21,41.8373,-87.6698
1:00 PM,14,137,57,0,0,39,9,23,41.8256,-87.6675
2:00 PM,14,157,61,0,0,38,11,25,41.8368,-87.6828
3:00 PM,15,139,77,0,0,39,11,21,41.826,-87.6773
4:00 PM,14,147,56,0,0,44,10,23,41.8211,-87.6672
5:00 PM,11,133,62,0,0,34,12,25,41.847,-87.6752
6:00 PM,13,134,62,0,0,41,9,22,41.8222,-87.663
7:00 PM,11,166,72,0,0,37,11,23,41.8433,-87.6683
8:00 PM,16,159,71,0,0,34,13,26,41.8473,-87.6811
9:00 PM,14,154,68,0,0,36,10,24,41.8465,-87.6791
10:00 PM,14,140,71,0,0,47,7,15,41.795,-87.6509
11:00 PM,14,133,74,0,0,41,10,21,41.8315,-87.6662
26-May,14,157,64,0,0,36,11,23,41.8431,-87.67
12:00 AM,17,149,78,0,0,41,11,21,41.8134,-87.6469
1:00 AM,14,188,67,0,0,35,12,23,41.8538,-87.6717
2:00 AM,15,118,63,0,0,31,13,23,41.8644,-87.6899
3:00 AM,15,181,68,0,0,31,15,35,41.9285,-87.7347
4:00 AM,13,147,74,0,0,47,12,22,41.8166,-87.6844
5:00 AM,20,246,62,1,0,27,12,23,41.8571,-87.6695
6:00 AM,10,131,56,0,0,40,9,20,41.8429,-87.6545
7:00 AM,14,123,72,0,0,29,10,26,41.8707,-87.6655
8:00 AM,14,144,57,0,0,39,12,23,41.8329,-87.6809
9:00 AM,15,139,74,0,0,43,10,20,41.805,-87.6604
10:00 AM,17,165,67,0,0,38,11,19,41.8375,-87.6674
11:00 AM,15,154,69,0,0,35,14,27,41.8554,-87.687
12:00 PM,14,152,61,0,0,41,11,22,41.8204,-87.6667
1:00 PM,14,175,71,0,0,38,11,22,41.8377,-87.6706
2:00 PM,15,148,55,0,0,35,10,24,41.8365,-87.6585
3:00 PM,13,152,61,0,0,33,11,24,41.8452,-87.6612
4:00 PM,14,175,60,0,0,35,11,25,41.8534,-87.6642
5:00 PM,13,167,55,0,0,39,11,23,41.8392,-87.6752
6:00 PM,13,155,63,0,0,37,10,23,41.8377,-87.6683
7:00 PM,16,154,53,0,0,34,12,22,41.8566,-87.6701
8:00 PM,15,153,58,0,0,32,11,26,41.8655,-87.6789
9:00 PM,14,180,63,0,0,41,10,21,41.8447,-87.6757
10:00 PM,11,160,62,0,0,30,11,24,41.8639,-87.6737
11:00 PM,16,151,69,0,0,36,10,22,41.8462,-87.6764
27-May,14,157,71,0,0,36,11,23,41.8443,-87.671
12:00 AM,15,172,79,0,0,38,11,23,41.8376,-87.6643
1:00 AM,14,176,70,0,0,38,12,24,41.831,-87.6797
2:00 AM,17,179,66,0,0,32,15,25,41.8583,-87.6742
3:00 AM,18,119,85,0,0,40,12,24,41.8397,-87.6765
4:00 AM,13,190,83,0,0,39,10,24,41.8119,-87.6649
5:00 AM,11,102,65,0,0,31,12,25,41.8486,-87.6636
6:00 AM,16,126,87,0,0,31,14,31,41.8781,-87.6726
7:00 AM,19,154,82,0,0,33,13,24,41.8568,-87.6864
